61,02/02/2021 12:00:00 AM,BYMN005,,BOO 09.21,BOO 366-5MR 1172/050,BOO,RIB 1X1 COP26 ECO+E20,165,280,8,"119,64","0,00",8,"119,70","0,00",Nhập Mộc KH,,M24,,,trang,27/02/2021 3:36:00 AM
62,01/02/2021 12:00:00 AM,BYMN004,,,ONF 324-5MP 4811,ONOFF,SINGLE COP40+E20,,,4,"73,36","0,00",4,"73,50","0,00",Nhập Mộc KH,5M,M21,,,trang,01/02/2021 4:43:00 AM
63,01/02/2021 12:00:00 AM,BYMN003,,BOO 10.21,BOO 367-5MR 1172/052,BOO,RIB 1X1 COP26 ECO+E20,165,280,2,"30,40","0,00",2,"30,20","0,00",Nhập Mộc KH,5M,M23,,,trang,27/02/2021 3:38:00 AM
64,01/02/2021 12:00:00 AM,BYMN002,,BOO 35.20,BOO 306-5MS 0680/046,BOO,SINGLE COP26 ECO,180,180,6,"121,44","0,00",6,"121,60","0,00",Nhập Mộc KH,5M,M25,,,trang,26/02/2021 5:31:00 AM
65,01/02/2021 12:00:00 AM,BYMN001,,DHY 03.21 - POLO017-S21,DHY 363-5MP 0870/031,ĐỨC DUY,PIQUE CO20,230,250,7,"141,42","0,00",7,"141,80","0,00",Nhập Mộc KH,5M,M26,,,trang,01/03/2021 7:43:00 AM
66,30/01/2021 12:00:00 AM,BZMN205,,DHY 02.21 - TSH 015-S21,DHY 356-5MI 0796/013,ĐỨC DUY,INTERLOCK COP40,160,230,20,"407,90","0,00",21,"406,30","0,00",Nhập Mộc KH,MỘC QUANG KIỆT,,,,trang,26/02/2021 3:43:00 PM
67,30/01/2021 12:00:00 AM,BZMN204,,DHY 05.21 - TSH024-S21,DHY 369-5MR 1172/055,ĐỨC DUY,RIB 1X1 COP26 ECO+E20,165,280,4,"38,44","0,00",4,"38,30","0,00",Nhập Mộc KH,5M,M24,,,trang,26/02/2021 3:42:00 PM
68,30/01/2021 12:00:00 AM,BZMN203,,DHY 03.21 - POLO017-S21,DHY 363-5MP 0870/031,ĐỨC DUY,PIQUE CO20,230,250,22,"443,94","0,00",22,"445,80","0,00",Nhập Mộc KH,5M,M26,,,trang,01/03/2021 7:43:00 AM
69,30/01/2021 12:00:00 AM,BZMN202,,BOO 35.20,BOO 306-5MS 0680/046,BOO,SINGLE COP26 ECO,180,180,17,"343,12","0,00",17,"343,20","0,00",Nhập Mộc KH,5M,M25,,,trang,26/02/2021 5:31:00 AM
70,30/01/2021 12:00:00 AM,BZMN201,,,ONF 324-5MP 4811,ONOFF,SINGLE COP40+E20,,,13,"262,38","0,00",14,"262,90","0,00",Nhập Mộc KH,5M,M21,,,trang,30/01/2021 3:55:00 AM
71,30/01/2021 12:00:00 AM,BZGN064,,-,HIT 040,CTY HIT(VINA),DOUBLE CO50,180,180,20,"399,20","0,00",20,"407,40","0,00",Nhập Hàng GC Ngoài,HÀNG GIA CÔNG NGOÀI,,,,trang,30/01/2021 2:55:00 AM
TỔNG,,,,,,,,,,2114,"40404,84",0,1757,"33051,40",0,,,,,,,
